customers_org,product,relevancy_score
A10245,5650644,0.117590257
A10245,5649903,0.10886646
A10245,5649963,0.101795284
A10246,5650512,0.964667523
A10246,5649965,0.597453628
A10246,5650558,0.267957038
A10246,5650562,0.260586046
A10246,5649931,0.196219386
A10246,5650492,0.113675543
A10246,5649815,0.094039536
A10246,5650542,0.076081071
A10247,5650542,0.35651625
A10247,5649815,0.349614924
A10247,5649607,0.325072159
A10247,5649903,0.291391511
A10247,5650475,0.282005695
A10247,5649653,0.265915724
A10247,5650746,0.25709169
A10247,5650510,0.239780094
A10248,5650527,0.284600819
A10248,5649701,0.283268925
A10248,5650646,0.252468045
A10248,5650562,0.202240713
A10248,5650518,0.18118474
A10248,5649965,0.163525253
A10248,5649681,0.150534651
A10248,5650496,0.149247224
A10249,5649648,0.3692288070000001
A10249,5649815,0.289234307
A10249,5650516,0.267042853
A10249,5649903,0.26057816
A10249,5650704,0.25740297100000004
A10249,5650518,0.24488208
A10249,5649963,0.243274245
A10249,5650558,0.241568656
A10250,5650527,0.519386946
A10250,5649653,0.208446316
A10250,5649701,0.18683925
A10250,5650646,0.169769306
A10250,5650512,0.124918543
A10250,5650562,0.123639556
A10250,5650542,0.117478726
A10250,5650465,0.101242782
A10251,5649648,0.22089574
A10251,5650752,0.16521433900000002
A10251,5650656,0.15538112699999998
A10251,5649815,0.151229469
A10251,5650562,0.146746466
A10251,5649950,0.141061041
A10251,5650724,0.116931546
A10251,5650640,0.11335553
A10252,5649681,0.250963513
A10252,5649851,0.222515622
A10252,5650752,0.222255904
A10252,5650506,0.194386531
A10252,5650408,0.17871467800000002
A10252,5650706,0.151199124
A10252,5649653,0.146164707
A10252,5650746,0.136960948
A10253,5650527,0.488232903
A10253,5650449,0.229842688
A10253,5649653,0.190627435
A10253,5649701,0.185375796
A10253,5649681,0.155661477
A10253,5649648,0.123044595
A10253,5649815,0.122206645
A10253,5649659,0.09728144
A10254,5649897,0.269686283
A10254,5650644,0.244474083
A10254,5650462,0.163011252
A10254,5650500,0.144296366
A10254,5649701,0.131898229
A10254,5649963,0.130853579
A10254,5650562,0.121498451
A10254,5650494,0.121102698
A10255,5650568,0.673965542
A10255,5650527,0.410697075
A10255,5649903,0.198019792
A10255,5649653,0.181023638
A10255,5649931,0.131790166
A10255,5649701,0.123827761
A10255,5650453,0.091581973
A10255,5650752,0.085377881
A10256,5650672,0.97890605
A10256,5649681,0.7272349859999999
A10256,5649701,0.661793651
A10256,5649903,0.434366367
A10256,5650492,0.23523437100000005
A10256,5650453,0.158214486
A10256,5650646,0.074373877
A10256,5650470,0.057069395
A10257,5650646,0.444955541
A10257,5650496,0.34079927200000004
A10257,5650494,0.244108478
A10257,5649701,0.148862037
A10257,5650492,0.124342653
A10257,5650542,0.111820156
A10257,5649679,0.09167766
A10257,5649963,0.078909619
A10258,5649653,0.340222448
A10258,5650548,0.223698637
A10258,5649701,0.193590178
A10258,5650494,0.138280954
A10258,5649963,0.122522153
A10258,5649897,0.119010054
A10258,5650506,0.112087057
A10258,5650646,0.102252567
A10259,5650746,0.353152008
A10259,5649653,0.249298288
A10259,5650646,0.194273635
A10259,5649681,0.181755138
A10259,5650510,0.137306851
A10259,5650465,0.117567622
A10259,5650558,0.105071315
A10259,5650644,0.103404696
A10260,5650492,0.334253649
A10260,5649903,0.215188044
A10260,5650455,0.202709108
A10260,5649929,0.16905619100000002
A10260,5650672,0.144389491
A10260,5650646,0.142032486
A10260,5650486,0.134527129
A10260,5649653,0.13419693800000002
A10261,5650746,0.298484577
A10261,5649681,0.283678251
A10261,5650752,0.26605641
A10261,5649653,0.262220604
A10261,5650562,0.260488381
A10261,5650455,0.247327215
A10261,5650492,0.233578871
A10261,5650518,0.224531921
A10262,5650492,0.296170885
A10262,5649653,0.284369476
A10262,5649950,0.27132534
A10262,5650518,0.259694437
A10262,5649815,0.258454835
A10262,5650423,0.257513283
A10262,5649681,0.244551596
A10262,5650506,0.241038052
A10263,5650752,0.362962045
A10263,5650656,0.259868769
A10263,5650494,0.259365399
A10263,5650578,0.248787266
A10263,5650562,0.245274277
A10263,5649681,0.242500059
A10263,5650544,0.234109885
A10263,5649950,0.230243412
A10264,5650527,0.261992971
A10264,5650704,0.258183304
A10264,5650465,0.197302895
A10264,5650646,0.141732011
A10264,5650562,0.132516994
A10264,5649701,0.115080204
A10264,5649681,0.108724918
A10264,5649815,0.101198957
A10265,5649842,0.276806627
A10265,5650445,0.19676861
A10265,5649929,0.171673044
A10265,5650646,0.14506297199999998
A10265,5650656,0.126695423
A10265,5650455,0.124156799
A10265,5649653,0.123353787
A10265,5650492,0.109038433
A10266,5650646,0.811175925
A10266,5650527,0.219746925
A10266,5650562,0.17390916399999998
A10266,5649701,0.155802295
A10266,5649815,0.10583065
A10266,5649965,0.102456427
A10266,5649963,0.067495813
A10266,5650706,0.055587947
A10267,5650527,0.369570579
A10267,5649653,0.330946126
A10267,5650646,0.307967825
A10267,5650542,0.274830355
A10267,5649681,0.26348179
A10267,5650453,0.14354854
A10267,5649648,0.141678739
A10267,5649963,0.141286017
A10268,5650527,0.24550115
A10268,5649653,0.166635327
A10268,5649648,0.150019438
A10268,5649679,0.119265784
A10268,5650542,0.111283738
A10268,5649836,0.104933616
A10268,5649701,0.09952822
A10268,5649963,0.091446318
A10269,5649701,0.137572892
A10269,5649611,0.137182769
A10269,5649653,0.128815025
A10269,5649931,0.111618844
A10269,5649836,0.101403861
A10269,5649815,0.101365002
A10269,5649648,0.100719325
A10269,5649965,0.093967652
A10270,5649653,0.286022756
A10270,5650656,0.269556432
A10270,5650465,0.26434907
A10270,5650752,0.257890482
A10270,5650746,0.256051888
A10270,5650562,0.251562592
A10270,5650057,0.248435271
A10270,5649611,0.243561985
A10271,5650527,0.331798657
A10271,5649681,0.225771259
A10271,5650406,0.16436946
A10271,5649653,0.111826873
A10271,5650542,0.107807381
A10271,5649935,0.089857044
A10271,5650462,0.07917176
A10271,5650558,0.075595575
A10272,5649648,0.338226784
A10272,5650743,0.278110279
A10272,5649950,0.165930053
A10272,5650486,0.14442796900000002
A10272,5650752,0.137263568
A10272,5650646,0.101986841
A10272,5649662,0.094561371
A10272,5650445,0.085533112
A10273,5649648,0.3363801
A10273,5650752,0.185404083
A10273,5650562,0.17955262
A10273,5650506,0.156755063
A10273,5650656,0.151504212
A10273,5650692,0.151088943
A10273,5649815,0.122173781
A10273,5650580,0.095160625
A10274,5649653,0.193064348
A10274,5650492,0.182792166
A10274,5649815,0.159958275
A10274,5650752,0.115276762
A10274,5649679,0.095418065
A10274,5649659,0.08511660199999999
A10274,5649838,0.084363307
A10274,5649963,0.08402514900000001
A10275,5649653,0.319180145
A10275,5650706,0.223430859
A10275,5649701,0.216048578
A10275,5650752,0.186097148
A10275,5650580,0.16483039300000002
A10275,5650746,0.124133945
A10275,5650578,0.121032538
A10275,5650486,0.119128975
A10276,5649681,0.207383368
A10276,5649701,0.141973284
A10276,5650492,0.141080507
A10276,5649857,0.120589763
A10276,5650646,0.119245428
A10276,5650562,0.118247807
A10276,5650506,0.108832186
A10276,5650542,0.084652288
A10277,5649648,0.285701545
A10277,5649919,0.228969756
A10277,5650492,0.17595782399999998
A10277,5649701,0.174281706
A10277,5649681,0.119566448
A10277,5650423,0.11529046
A10277,5650496,0.108470174
A10277,5649679,0.092347112
A10278,5650048,0.612776875
A10278,5650562,0.44441721
A10278,5650527,0.386426543
A10278,5649965,0.192976642
A10278,5649897,0.145958423
A10278,5650656,0.139639879
A10278,5649648,0.130700174
A10278,5649659,0.080899793
A10279,5650743,0.301130549
A10279,5650562,0.217774187
A10279,5650506,0.108137003
A10279,5650544,0.101138478
A10279,5650489,0.100623485
A10279,5649950,0.094837269
A10279,5649836,0.092721873
A10279,5649903,0.091611581
A10280,5649701,0.257126942
A10280,5650527,0.214828019
A10280,5649648,0.19690934
A10280,5649815,0.157267151
A10280,5650506,0.12695741800000002
A10280,5649903,0.103450097
A10280,5649679,0.090255008
A10280,5649653,0.084917255
A10281,5650527,0.234661402
A10281,5649815,0.193073227
A10281,5649931,0.177748885
A10281,5649908,0.113941648
A10281,5649653,0.112303862
A10281,5650546,0.111032346
A10281,5649648,0.109514225
A10281,5650496,0.106956143
A10282,5650406,0.397346069
A10282,5649701,0.202552211
A10282,5649815,0.130468713
A10282,5649965,0.116428906
A10282,5650542,0.09961781
A10282,5650512,0.095326612
A10282,5649681,0.080778529
A10282,5649931,0.07852440200000001
A10283,5650548,0.156742679
A10283,5649950,0.127607564
A10283,5649931,0.117931758
A10283,5650475,0.116945916
A10283,5650562,0.113321701
A10283,5649963,0.101380591
A10283,5650752,0.093392405
A10283,5649679,0.091322147
A10284,5649903,0.29049937600000003
A10284,5649630,0.190850148
A10284,5649921,0.15598095
A10284,5650743,0.153122211
A10284,5650746,0.144085482
A10284,5650752,0.135791148
A10284,5650500,0.112591968
A10284,5650445,0.104546573
A10285,5650743,0.297952672
A10285,5649607,0.214387223
A10285,5649662,0.160771802
A10285,5649630,0.157697607
A10285,5649815,0.144602608
A10285,5650752,0.140980431
A10285,5650506,0.123203506
A10285,5650518,0.108917439
A10286,5650646,0.203391731
A10286,5650492,0.157992153
A10286,5650431,0.139230772
A10286,5649648,0.135701149
A10286,5649701,0.120798216
A10286,5650445,0.10782435
A10286,5649681,0.093175074
A10286,5650518,0.084111016
A10287,5649681,0.168481135
A10287,5650408,0.1565734
A10287,5649677,0.129535806
A10287,5649965,0.111914674
A10287,5649910,0.082600299
A10287,5650646,0.081067787
A10287,5649903,0.07718533799999999
A10287,5649679,0.076147252
A10288,5650529,0.150579221
A10288,5649648,0.103721759
A10288,5650656,0.102441919
A10288,5650465,0.095956781
A10288,5650455,0.083671592
A10288,5650512,0.082376345
A10288,5649653,0.081128886
A10288,5649842,0.080935044
A10289,5650562,0.17731959600000002
A10289,5649653,0.154206479
A10289,5649931,0.115972266
A10289,5650644,0.096002401
A10289,5650512,0.09479343
A10289,5650706,0.090027565
A10289,5649921,0.083716234
A10289,5649681,0.08347918900000001
A10290,5649653,0.129295701
A10290,5649815,0.117865162
A10290,5649701,0.106614728
A10290,5649648,0.099527344
A10290,5649679,0.092291182
A10290,5650408,0.08651114300000001
A10290,5650542,0.084364854
A10290,5650506,0.083962356
A10291,5650562,0.219298009
A10291,5650743,0.20043905
A10291,5650431,0.164629454
A10291,5650457,0.135608068
A10291,5650489,0.131391208
A10291,5649681,0.126733552
A10291,5650706,0.096982491
A10291,5650646,0.094588329
A10292,5650752,0.135059283
A10292,5650445,0.119711896
A10292,5649925,0.101600274
A10292,5649648,0.098870421
A10292,5650644,0.098102698
A10292,5650506,0.085900331
A10292,5650743,0.083753655
A10292,5649681,0.083090869
A10293,5650743,0.331159507
A10293,5650492,0.240788265
A10293,5649653,0.237962762
A10293,5650558,0.234435681
A10293,5650057,0.228821198
A10293,5650670,0.21675499
A10293,5649903,0.164254416
A10293,5649925,0.163482611
A10294,5650659,0.203777371
A10294,5649630,0.143032304
A10294,5649681,0.137531361
A10294,5649653,0.130659313
A10294,5649701,0.130259129
A10294,5650542,0.090710348
A10294,5649963,0.08377618
A10294,5650406,0.083526445
A10295,5650746,0.293566678
A10295,5650506,0.261852489
A10295,5650516,0.255814062
A10295,5650562,0.252319852
A10295,5649630,0.247999426
A10295,5649950,0.237441927
A10295,5650462,0.221773724
A10295,5650408,0.193142345
A10296,5649965,0.854796608
A10296,5649653,0.180573248
A10296,5650527,0.146865555
A10296,5649823,0.107689775
A10296,5650544,0.105989984
A10296,5650494,0.103902232
A10296,5650465,0.097499435
A10296,5649931,0.092094683
A10297,5649701,0.14821701699999998
A10297,5649630,0.128897898
A10297,5650506,0.11394776
A10297,5649648,0.111486613
A10297,5650462,0.093653714
A10297,5649963,0.089180969
A10297,5650516,0.08529641800000001
A10297,5650646,0.079002027
A10298,5649630,0.16927499
A10298,5649648,0.14858770300000002
A10298,5650752,0.142260951
A10298,5650506,0.141267749
A10298,5649701,0.12302012
A10298,5649653,0.120448507
A10298,5650445,0.119484335
A10298,5649836,0.119331462
A10299,5650462,0.348907197
A10299,5650057,0.310358476
A10299,5650542,0.303722898
A10299,5649842,0.290714685
A10299,5650562,0.277624724
A10299,5649653,0.277384824
A10299,5650489,0.271939723
A10299,5650659,0.266855611
A10300,5650746,0.310915761
A10300,5649630,0.275809292
A10300,5650057,0.243908518
A10300,5650656,0.238068781
A10300,5650562,0.232304177
A10300,5650544,0.230708625
A10300,5650672,0.229495103
A10300,5650752,0.227056876
A10301,5649681,0.331699911
A10301,5649836,0.08555712
A10301,5650542,0.083504635
A10301,5650527,0.081278167
A10301,5650506,0.081113079
A10301,5650644,0.071746042
A10301,5649679,0.071553653
A10301,5650772,0.066412611
A10302,5649815,0.142660728
A10302,5649679,0.134074345
A10302,5649701,0.120382611
A10302,5650646,0.108379138
A10302,5650527,0.103891236
A10302,5649965,0.08468256
A10302,5649681,0.080035126
A10302,5649903,0.074152668
A10303,5650743,0.342973825
A10303,5649648,0.319736465
A10303,5650057,0.275540594
A10303,5650752,0.248728473
A10303,5649815,0.231768301
A10303,5650506,0.22477388
A10303,5649963,0.217954273
A10303,5650445,0.217359443
A10304,5649648,0.200444497
A10304,5650492,0.197941461
A10304,5650506,0.183312432
A10304,5650646,0.15204790199999998
A10304,5649965,0.131155952
A10304,5649653,0.124068538
A10304,5649701,0.100583523
A10304,5650453,0.080800257
A10305,5649910,0.224509942
A10305,5650542,0.205012768
A10305,5650646,0.139043793
A10305,5650644,0.132502332
A10305,5649963,0.120616429
A10305,5649648,0.11828119
A10305,5650640,0.101563861
A10305,5650486,0.099661708
A10306,5649653,0.21803811
A10306,5649701,0.135635479
A10306,5649681,0.109391515
A10306,5649931,0.104640056
A10306,5649965,0.096660901
A10306,5650527,0.07982287
A10306,5649963,0.074095088
A10306,5650544,0.07360838
A10307,5649963,0.229815891
A10307,5649925,0.206954474
A10307,5650558,0.14792739300000002
A10307,5650562,0.14548998300000002
A10307,5650752,0.12544232800000002
A10307,5650506,0.121747303
A10307,5649648,0.10132058
A10307,5649653,0.079460084
A10308,5649836,0.17806353800000002
A10308,5650656,0.108930479
A10308,5649815,0.104879014
A10308,5650486,0.098865179
A10308,5650542,0.089745067
A10308,5650057,0.08546955199999999
A10308,5650746,0.084194991
A10308,5649681,0.083754677
A10309,5650558,0.924847862
A10309,5649653,0.358664984
A10309,5649701,0.126679199
A10309,5650752,0.08525782900000001
A10309,5650544,0.06848871
A10309,5649965,0.056355513
A10309,5650777,0.055898188
A10309,5650406,0.054852595
A10310,5649815,0.17945203399999998
A10310,5649630,0.152178279
A10310,5649653,0.137194919
A10310,5649659,0.103040537
A10310,5650506,0.096431442
A10310,5650752,0.092952405
A10310,5649851,0.089168447
A10310,5649903,0.07501318
A10311,5650527,0.257138245
A10311,5649681,0.200498821
A10311,5649648,0.123393975
A10311,5649659,0.113414972
A10311,5650646,0.111504056
A10311,5649963,0.081027081
A10311,5650544,0.07923226
A10311,5650445,0.073867506
A10312,5650646,0.145543007
A10312,5649878,0.126729011
A10312,5649653,0.115468976
A10312,5649931,0.106839646
A10312,5649965,0.08726808300000001
A10312,5650494,0.083570911
A10312,5650475,0.080187415
A10312,5650544,0.074506875
A10313,5650746,0.23922995
A10313,5649679,0.235660476
A10313,5649630,0.232106247
A10313,5650455,0.226391002
A10313,5649919,0.194382954
A10313,5649921,0.14619197
A10313,5649565,0.054248197000000005
A10313,5650457,0.028889197
A10314,5649965,0.130518145
A10314,5650646,0.125198032
A10314,5649648,0.112960142
A10314,5650542,0.112149311
A10314,5650548,0.10316738
A10314,5650506,0.099823751
A10314,5649931,0.098281557
A10314,5649897,0.088067809
A10315,5649653,0.194766724
A10315,5650512,0.183073407
A10315,5649897,0.11896431
A10315,5650510,0.108198775
A10315,5650752,0.089614062
A10315,5650048,0.08780652900000001
A10315,5650644,0.079055935
A10315,5650492,0.074938821
A10316,5649648,0.126346058
A10316,5649931,0.102408879
A10316,5650646,0.091630982
A10316,5649836,0.091052208
A10316,5650542,0.077255762
A10316,5649565,0.076589822
A10316,5649815,0.060941947
A10316,5649903,0.059983638
A10317,5650527,0.253989984
A10317,5649653,0.17172070899999994
A10317,5649681,0.114290722
A10317,5650462,0.095663215
A10317,5650423,0.090340064
A10317,5649701,0.088880225
A10317,5649963,0.077850657
A10317,5649815,0.076527409
A10318,5649662,0.319204444
A10318,5650486,0.104706324
A10318,5650743,0.09622813
A10318,5649815,0.089275853
A10318,5650746,0.08706227300000001
A10318,5650752,0.086123021
A10318,5650510,0.081973445
A10318,5650494,0.077918482
A10319,5650494,0.4018936320000001
A10319,5650527,0.12183985
A10319,5649653,0.090469068
A10319,5650542,0.08999684
A10319,5650506,0.07983025099999999
A10319,5650453,0.078074013
A10319,5649679,0.07699828
A10319,5650050,0.072234568
A10320,5649701,0.14913018
A10320,5650548,0.121451889
A10320,5650752,0.098383093
A10320,5649679,0.087388332
A10320,5649931,0.077148962
A10320,5650506,0.074285462
A10320,5649681,0.070928485
A10320,5649963,0.070562458
A10321,5650445,0.133770147
A10321,5650752,0.123451657
A10321,5649681,0.116532348
A10321,5650644,0.102392202
A10321,5650640,0.091341562
A10321,5650578,0.08731356400000001
A10321,5650455,0.085368185
A10321,5650656,0.08480643199999999
A10322,5649630,0.511718488
A10322,5650506,0.245813745
A10322,5649701,0.179189016
A10322,5649653,0.17585953
A10322,5649859,0.158496603
A10322,5650562,0.15592582300000002
A10322,5649679,0.089851735
A10322,5649925,0.07691142
A10323,5649648,0.184726877
A10323,5649931,0.125494023
A10323,5650492,0.122064709
A10323,5649701,0.116874776
A10323,5649653,0.107372777
A10323,5650752,0.093484996
A10323,5650646,0.088981023
A10323,5650462,0.08154249200000001
A10324,5649648,0.13569192
A10324,5650548,0.091428035
A10324,5650752,0.090123485
A10324,5649851,0.081016194
A10324,5650646,0.076272861
A10324,5649836,0.074104164
A10324,5650546,0.072894177
A10324,5650445,0.06997294400000001
A10325,5650562,0.122536114
A10325,5650544,0.090163658
A10325,5649823,0.087291207
A10325,5650542,0.08577429800000001
A10325,5650486,0.07966480599999999
A10325,5650512,0.075015699
A10325,5649857,0.073709055
A10325,5650492,0.064840364
A10326,5649815,0.142186534
A10326,5650406,0.126938463
A10326,5650646,0.123267482
A10326,5650510,0.089051535
A10326,5649897,0.077018585
A10326,5650462,0.074623948
A10326,5649842,0.06492637700000001
A10326,5650535,0.061657573
A10327,5650527,0.279252857
A10327,5650506,0.206755214
A10327,5649903,0.13698732
A10327,5650445,0.097796784
A10327,5650535,0.095024758
A10327,5650542,0.08612389
A10327,5649659,0.081890885
A10327,5649963,0.079117677
A10328,5650752,0.213933196
A10328,5649630,0.196774305
A10328,5649851,0.181678019
A10328,5650462,0.17767902300000002
A10328,5650743,0.17126215600000005
A10328,5649838,0.163273436
A10328,5649836,0.159371653
A10328,5650726,0.12208005
A10329,5650562,0.237785992
A10329,5649950,0.141250736
A10329,5650752,0.115121319
A10329,5650510,0.114031859
A10329,5649648,0.107701531
A10329,5650656,0.107405357
A10329,5650486,0.090928958
A10329,5650475,0.076132321
A10330,5650568,0.629195534
A10330,5649653,0.205082424
A10330,5650492,0.136423084
A10330,5650562,0.114477452
A10330,5649701,0.070450473
A10330,5650544,0.065321078
A10330,5649681,0.062103276
A10330,5650408,0.05630567
A10331,5649965,0.169432952
A10331,5650560,0.130390236
A10331,5650542,0.119273436
A10331,5649815,0.075370183
A10331,5649679,0.07439605099999999
A10331,5650646,0.06949363900000001
A10331,5649963,0.06731469799999999
A10331,5650656,0.067064232
A10332,5649630,0.230073461
A10332,5650706,0.189637503
A10332,5650510,0.15542073
A10332,5650057,0.14012663
A10332,5650656,0.107427692
A10332,5650506,0.096432734
A10332,5650752,0.083030485
A10332,5650462,0.063940249
A10333,5650562,0.174553425
A10333,5649653,0.117129944
A10333,5649648,0.101311613
A10333,5650542,0.099134812
A10333,5650646,0.098799991
A10333,5649679,0.090761387
A10333,5650465,0.08007776
A10333,5649965,0.079419151
A10334,5649701,0.17251333800000002
A10334,5649965,0.10531069
A10334,5650542,0.098811995
A10334,5650506,0.09180998
A10334,5650457,0.091324381
A10334,5650544,0.07852100000000001
A10334,5649653,0.076460293
A10334,5650510,0.076349192
A10335,5650506,0.240594277
A10335,5649648,0.135361495
A10335,5650672,0.108854602
A10335,5650542,0.101460952
A10335,5649681,0.087938308
A10335,5650465,0.086719011
A10335,5649815,0.07148848599999999
A10335,5650644,0.065108478
A10336,5650542,0.116909401
A10336,5649701,0.102632109
A10336,5650492,0.082639355
A10336,5649653,0.079450921
A10336,5649925,0.078801059
A10336,5649897,0.072573135
A10336,5650646,0.064232012
A10336,5649965,0.058817169
A10337,5649908,0.096850859
A10337,5650646,0.092913284
A10337,5649815,0.091195334
A10337,5649681,0.077704363
A10337,5649701,0.07760718700000001
A10337,5650465,0.073794446
A10337,5650512,0.073050613
A10337,5649931,0.07267014299999999
A10338,5650752,0.317593542
A10338,5649648,0.300577119
A10338,5649963,0.293561859
A10338,5649815,0.281962995
A10338,5650506,0.260351871
A10338,5650644,0.243633118
A10338,5650445,0.226315504
A10338,5649897,0.156605775
A10339,5650548,0.160920666
A10339,5650706,0.134248969
A10339,5650465,0.100738112
A10339,5650644,0.098447968
A10339,5650752,0.09569291
A10339,5650489,0.093333853
A10339,5649815,0.08412388800000001
A10339,5650672,0.078820364
A10340,5649659,0.8555764159999999
A10340,5649701,0.7191217740000001
A10340,5650406,0.379654951
A10340,5649897,0.141230554
A10340,5649815,0.05722305
A10340,5650453,0.046383282000000005
A10340,5650494,0.03351909
A10340,5650462,0.031273817999999995
A10341,5649965,0.300039958
A10341,5650527,0.186382858
A10341,5649701,0.134963939
A10341,5649897,0.09456243
A10341,5650542,0.092552111
A10341,5650506,0.082107223
A10341,5650048,0.06325374
A10341,5650672,0.06251461700000001
A10342,5650743,0.214703118
A10342,5650486,0.184243586
A10342,5649679,0.126846887
A10342,5650546,0.109792575
A10342,5650494,0.10409963
A10342,5650706,0.102863737
A10342,5650746,0.08901434800000001
A10342,5649963,0.086787829
A10343,5650659,0.24742745
A10343,5649630,0.240216202
A10343,5649653,0.236779558
A10343,5650455,0.228110083
A10343,5650692,0.215927197
A10343,5649607,0.214608256
A10343,5649851,0.213882699
A10343,5649648,0.172219552
A10344,5649925,0.30614956
A10344,5649653,0.132771439
A10344,5649897,0.10025469
A10344,5650475,0.076763943
A10344,5650492,0.071708753
A10344,5650542,0.069131037
A10344,5649965,0.06630089
A10344,5649931,0.064929319
A10345,5650562,0.120254549
A10345,5650542,0.118266922
A10345,5650558,0.114721259
A10345,5650506,0.101615198
A10345,5650646,0.097488352
A10345,5650492,0.06926610799999999
A10345,5649847,0.066030585
A10345,5650462,0.060829904
A10346,5650743,0.201357558
A10346,5650672,0.10381235
A10346,5650510,0.101980305
A10346,5650752,0.091420134
A10346,5650578,0.070011627
A10346,5649925,0.066044802
A10346,5649963,0.065700482
A10346,5649815,0.065528552
A10347,5650527,0.940435835
A10347,5649897,0.846226787
A10347,5649653,0.499620956
A10347,5650646,0.095885394
A10347,5649701,0.070374369
A10347,5650453,0.060168496
A10347,5650048,0.047166037
A10347,5650752,0.01872448
A10348,5649894,0.314004032
A10348,5650542,0.125775148
A10348,5650512,0.110366157
A10348,5649925,0.099904404
A10348,5650646,0.092114747
A10348,5650548,0.082209584
A10348,5649815,0.080283095
A10348,5649950,0.075898349
A10349,5650752,0.113863244
A10349,5650558,0.101851222
A10349,5650518,0.093487639
A10349,5650706,0.091312173
A10349,5650512,0.082517193
A10349,5649897,0.079052561
A10349,5650644,0.078113375
A10349,5650494,0.076930156
A10350,5649630,0.146988382
A10350,5649701,0.098090395
A10350,5649963,0.087082674
A10350,5650752,0.07959363700000001
A10350,5650475,0.069648951
A10350,5650506,0.062974375
A10350,5649842,0.05925385
A10350,5650726,0.05846231900000001
A10351,5649919,0.242974297
A10351,5650562,0.197059928
A10351,5649701,0.132965017
A10351,5650406,0.125806895
A10351,5649648,0.120418644
A10351,5649681,0.09383986
A10351,5650752,0.081484093
A10351,5649903,0.074137831
A10352,5650527,0.193433209
A10352,5649653,0.133170061
A10352,5649648,0.121717461
A10352,5649701,0.121071601
A10352,5650646,0.094156134
A10352,5649815,0.087668515
A10352,5649681,0.082023898
A10352,5650542,0.080706556
A10353,5649701,0.16844264
A10353,5650646,0.146513166
A10353,5649681,0.135266823
A10353,5649648,0.101027094
A10353,5650542,0.098418272
A10353,5649653,0.088021567
A10353,5650506,0.081378929
A10353,5649903,0.078343608
A10354,5650548,0.452826311
A10354,5650659,0.337458805
A10354,5649838,0.239514433
A10354,5649701,0.18311194600000005
A10354,5650646,0.148489
A10354,5650496,0.094666843
A10354,5649897,0.082562623
A10354,5649681,0.081870573
A10355,5650510,0.156800844
A10355,5649857,0.140188007
A10355,5650542,0.13891337199999998
A10355,5650746,0.10803963
A10355,5649815,0.078749159
A10355,5649925,0.077959269
A10355,5650580,0.074187015
A10355,5650644,0.06885216
A10356,5649653,0.2049229
A10356,5649648,0.129338898
A10356,5649815,0.127125179
A10356,5649701,0.121895809
A10356,5650562,0.118493337
A10356,5650646,0.085497087
A10356,5650542,0.084771435
A10356,5650506,0.074196178
A10357,5650455,0.246344336
A10357,5650743,0.243763216
A10357,5650489,0.239850656
A10357,5649950,0.237171521
A10357,5649908,0.210634363
A10357,5649963,0.162010834
A10357,5650752,0.105947175
A10357,5650462,0.060163114
A10358,5650656,0.120492426
A10358,5650455,0.11047222
A10358,5650746,0.102816219
A10358,5650462,0.088943596
A10358,5650486,0.083901147
A10358,5650752,0.07673819700000001
A10358,5649836,0.068180408
A10358,5650706,0.060816831
A10359,5650512,0.294208398
A10359,5649701,0.219634963
A10359,5649681,0.14146346
A10359,5650580,0.097143192
A10359,5650752,0.078600842
A10359,5650544,0.068927789
A10359,5649903,0.068892961
A10359,5650465,0.063940051
A10360,5649931,0.417429385
A10360,5650743,0.34991379100000003
A10360,5650562,0.337203395
A10360,5649653,0.30313091600000003
A10360,5649903,0.265212787
A10360,5649908,0.038764698
A10360,5649585,0.029698526
A10360,5650670,0.019205467
A10361,5649648,0.222434151
A10361,5650560,0.123285532
A10361,5650580,0.101485361
A10361,5650752,0.101277136
A10361,5649859,0.088492351
A10361,5650527,0.087665865
A10361,5650706,0.084060796
A10361,5650656,0.08391772
A10362,5650646,0.193542178
A10362,5649648,0.170906526
A10362,5649653,0.12808789
A10362,5650562,0.113952783
A10362,5649931,0.08850926199999999
A10362,5649630,0.079756016
A10362,5649965,0.07809647900000001
A10362,5650542,0.077689614
A10363,5650548,0.143775896
A10363,5649931,0.141518324
A10363,5650646,0.13579155699999998
A10363,5649815,0.118995597
A10363,5649701,0.117570586
A10363,5649648,0.101634854
A10363,5649965,0.096561979
A10363,5649963,0.08646472699999999
A10364,5650646,0.191494774
A10364,5649681,0.13763694099999998
A10364,5649648,0.093402948
A10364,5650542,0.09300383
A10364,5650529,0.071219168
A10364,5650578,0.064951042
A10364,5650656,0.064941257
A10364,5649903,0.064804477
A10365,5650529,0.18137886
A10365,5650542,0.169490649
A10365,5649931,0.139203464
A10365,5650475,0.100237852
A10365,5650544,0.091928893
A10365,5650644,0.091043059
A10365,5649903,0.08953581099999999
A10365,5649681,0.088840957
A10366,5650048,0.189203528
A10366,5649653,0.130296294
A10366,5650646,0.113466419
A10366,5649679,0.092140565
A10366,5650486,0.0818784
A10366,5649701,0.069311144
A10366,5650506,0.069197576
A10366,5649963,0.068765125
A10367,5649681,0.612500467
A10367,5650465,0.514556754
A10367,5650646,0.443068903
A10367,5649648,0.137930844
A10367,5649565,0.098354697
A10367,5649815,0.081854809
A10367,5649919,0.072867154
A10367,5650492,0.06912526
A10368,5649931,0.112375462
A10368,5649648,0.098348089
